2.41758241758  0.13013302487
2.52747252747  0.552342394448
2.58241758242  1.3950260266
2.58241758242  2.34239444766
2.63736263736  2.97455176403
2.63736263736  3.71139386929
2.69230769231  4.65934065934
2.74725274725  5.3967611336
2.91208791209  4.03007518797
2.96703296703  2.76749566223
3.13186813187  1.61133603239
3.18681318681  0.98033545402
3.35164835165  0.561017929439
3.46153846154  0.351648351648
4.06593406593  0.673799884326
4.3956043956  0.887796414112
4.61538461538  0.995373048005
4.94505494505  0.893580104106
5.43956043956  0.898785425101
5.65934065934  0.690572585309
5.93406593407  0.693464430307
6.31868131868  0.802776171197
6.7032967033  0.912087912088
7.1978021978  1.12781954887
7.74725274725  1.02834008097
8.13186813187  1.03238866397
8.57142857143  1.03701561596
9.06593406593  1.04222093696
